image_id,image_url,label,label_numeric,category,gender,age_group,source,fake_method,image_quality,resolution,confidence_score,detection_difficulty,dataset_split,date_collected,version,year,file_path
2544,https://images.unsplash.com/photo-1680444602159-cd8b9abe4698?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMjR8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg1M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,18-25,Unsplash,,Medium,1080x1080,0.98,Easy,train,2026-02-12,v2.0,2026,images/2544.jpg
1554,https://images.unsplash.com/photo-1560098332-0455d6f13087?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0NzR8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI3MXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,18-25,Unsplash,,High,1080x1080,0.93,Easy,test,2026-02-10,v2.0,2026,images/1554.jpg
4561,https://api.dicebear.com/7.x/personas/jpg?seed=user1503&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.98,Medium,train,2026-03-31,v2.0,2026,images/4561.jpg
4677,https://api.dicebear.com/7.x/personas/jpg?seed=user1619&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.96,Medium,train,2026-01-20,v2.0,2026,images/4677.jpg
5496,https://api.dicebear.com/7.x/personas/jpg?seed=user2438&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.9,Medium,train,2026-04-12,v2.0,2026,images/5496.jpg
3046,https://i.pravatar.cc/300?img=58,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,test,2026-01-13,v2.0,2026,images/3046.jpg
1394,https://images.unsplash.com/photo-1630026542575-684c59f1d941?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMTR8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI2MXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.94,Easy,test,2026-01-05,v2.0,2026,images/1394.jpg
3160,https://api.dicebear.com/7.x/personas/jpg?seed=user102&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.95,Hard,train,2026-02-21,v2.0,2026,images/3160.jpg
1616,https://images.unsplash.com/photo-1700317440795-4f52d9364783?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1MzZ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI3NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.88,Easy,train,2026-04-29,v2.0,2026,images/1616.jpg
1048,https://images.unsplash.com/photo-1653921998938-f9146d1c3fac?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1Mzh8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIzNHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.95,Easy,train,2026-01-18,v2.0,2026,images/1048.jpg
3197,https://api.dicebear.com/7.x/personas/jpg?seed=user139&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.96,Medium,test,2026-02-26,v2.0,2026,images/3197.jpg
5023,https://api.dicebear.com/7.x/personas/jpg?seed=user1965&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.92,Medium,train,2026-04-16,v2.0,2026,images/5023.jpg
38,https://images.unsplash.com/photo-1620772161696-e2e920ac31d3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzOHx8aHVtYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY0NzA2fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,18-25,Unsplash,,Medium,1080x1080,0.94,Easy,train,2026-02-20,v2.0,2026,images/38.jpg
744,https://images.unsplash.com/photo-1627338852279-b81867ac4b72?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyMzR8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIxMXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,18-25,Unsplash,,High,1080x1080,0.99,Easy,train,2026-03-24,v2.0,2026,images/744.jpg
5438,https://api.dicebear.com/7.x/personas/jpg?seed=user2380&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.97,Hard,train,2026-03-02,v2.0,2026,images/5438.jpg
3215,https://api.dicebear.com/7.x/personas/jpg?seed=user157&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.88,Medium,train,2026-03-04,v2.0,2026,images/3215.jpg
297,https://images.unsplash.com/photo-1620911394207-a8be81575bc9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMjd8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDk4N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.94,Easy,train,2026-02-05,v2.0,2026,images/297.jpg
5077,https://api.dicebear.com/7.x/personas/jpg?seed=user2019&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.9,Medium,val,2026-01-04,v2.0,2026,images/5077.jpg
2678,https://images.unsplash.com/photo-1599870419260-888d147905a6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0NTh8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg2OHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,26-35,Unsplash,,High,1080x1080,0.94,Easy,train,2026-03-15,v2.0,2026,images/2678.jpg
1273,https://images.unsplash.com/photo-1642232330978-5f1135b0445a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxOTN8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,Medium,1080x1080,0.87,Easy,train,2026-02-18,v2.0,2026,images/1273.jpg
1057,https://images.unsplash.com/photo-1709371525938-080a46bc4e38?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1NDd8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIzNnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,26-35,Unsplash,,Medium,1080x1080,0.97,Easy,train,2026-02-04,v2.0,2026,images/1057.jpg
1804,https://images.unsplash.com/photo-1615241866991-cbbc711263d2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxNTR8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyODh8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,Medium,1080x1080,0.95,Easy,train,2026-02-19,v2.0,2026,images/1804.jpg
3410,https://api.dicebear.com/7.x/personas/jpg?seed=user352&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.95,Medium,test,2026-04-14,v2.0,2026,images/3410.jpg
2411,https://images.unsplash.com/photo-1734953951277-bfcc2dd270c4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxOTF8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg0NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,26-35,Unsplash,,Medium,1080x1080,0.89,Easy,test,2026-04-30,v2.0,2026,images/2411.jpg
586,https://images.unsplash.com/photo-1645864304100-04bb5f21e479?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0Nnx8bWFuJTIwZmFjZSUyMGNsb3NldXB8ZW58MHx8fHwxNzc4MDY1MDc4fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,26-35,Unsplash,,Medium,1080x1080,0.96,Easy,train,2026-01-18,v2.0,2026,images/586.jpg
2642,https://images.unsplash.com/photo-1602202771635-edb19b307d19?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0MjJ8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg2NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,High,1080x1080,0.96,Easy,train,2026-02-10,v2.0,2026,images/2642.jpg
1935,https://images.unsplash.com/photo-1648484860081-8f5bb2c9340f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyODV8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyOTd8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,High,1080x1080,0.93,Easy,train,2026-03-20,v2.0,2026,images/1935.jpg
2705,https://images.unsplash.com/photo-1640581767070-b2518e4f78f0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0ODV8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg3MXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,Medium,1080x1080,0.89,Easy,train,2026-01-16,v2.0,2026,images/2705.jpg
5034,https://api.dicebear.com/7.x/personas/jpg?seed=user1976&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.82,Medium,val,2026-04-13,v2.0,2026,images/5034.jpg
1104,https://images.unsplash.com/photo-1689006743440-2202a135e25d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNHx8d29tYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY1MjM5fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,50+,Unsplash,,High,1080x1080,0.94,Easy,train,2026-03-26,v2.0,2026,images/1104.jpg
1176,https://images.unsplash.com/photo-1638548053541-2a15338c582a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw5Nnx8d29tYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY1MjQ2fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,18-25,Unsplash,,High,1080x1080,0.9,Easy,train,2026-01-02,v2.0,2026,images/1176.jpg
3050,https://i.pravatar.cc/300?img=62,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-04-29,v2.0,2026,images/3050.jpg
497,https://images.unsplash.com/photo-1645528943905-cfe67ac3305a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1Mjd8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTA0OXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.96,Easy,val,2026-01-10,v2.0,2026,images/497.jpg
3290,https://api.dicebear.com/7.x/personas/jpg?seed=user232&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.85,Hard,test,2026-03-11,v2.0,2026,images/3290.jpg
1748,https://images.unsplash.com/photo-1710371574347-64458c47d482?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw5OHx8cGVyc29uJTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2NTI4NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,50+,Unsplash,,High,1080x1080,0.93,Easy,train,2026-03-27,v2.0,2026,images/1748.jpg
5283,https://api.dicebear.com/7.x/personas/jpg?seed=user2225&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.85,Hard,test,2026-03-09,v2.0,2026,images/5283.jpg
1731,https://images.unsplash.com/photo-1565934267499-93bdf927ae90?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw4MXx8cGVyc29uJTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2NTI4Mnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,50+,Unsplash,,High,1080x1080,0.99,Easy,train,2026-01-04,v2.0,2026,images/1731.jpg
5012,https://api.dicebear.com/7.x/personas/jpg?seed=user1954&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.95,Medium,train,2026-04-01,v2.0,2026,images/5012.jpg
4193,https://api.dicebear.com/7.x/personas/jpg?seed=user1135&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.92,Medium,val,2026-02-04,v2.0,2026,images/4193.jpg
2088,https://images.unsplash.com/photo-1618822520386-93f2474aeeb1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0Mzh8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUzMDh8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,50+,Unsplash,,Medium,1080x1080,0.96,Easy,train,2026-02-12,v2.0,2026,images/2088.jpg
1336,https://images.unsplash.com/photo-1646795203148-e509e1f27c9d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNTZ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,Medium,1080x1080,0.85,Easy,train,2026-04-21,v2.0,2026,images/1336.jpg
4099,https://api.dicebear.com/7.x/personas/jpg?seed=user1041&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.96,Hard,train,2026-02-14,v2.0,2026,images/4099.jpg
347,https://images.unsplash.com/photo-1698681375999-8faa3e824cd9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNzd8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDk5N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.9,Easy,train,2026-01-17,v2.0,2026,images/347.jpg
1962,https://images.unsplash.com/photo-1648484859889-cfcbe82d834b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMTJ8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyOTl8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,50+,Unsplash,,High,1080x1080,0.86,Easy,train,2026-04-09,v2.0,2026,images/1962.jpg
2273,https://images.unsplash.com/photo-1717563601066-d4b876b7df1e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1M3x8YWR1bHQlMjBmYWNlJTIwcGhvdG98ZW58MHx8fHwxNzc4MDY4ODMzfDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.87,Easy,train,2026-02-05,v2.0,2026,images/2273.jpg
3106,https://api.dicebear.com/7.x/personas/jpg?seed=user48&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,train,2026-03-22,v2.0,2026,images/3106.jpg
5333,https://api.dicebear.com/7.x/personas/jpg?seed=user2275&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.85,Hard,train,2026-04-30,v2.0,2026,images/5333.jpg
3464,https://api.dicebear.com/7.x/personas/jpg?seed=user406&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.9,Hard,train,2026-01-20,v2.0,2026,images/3464.jpg
4713,https://api.dicebear.com/7.x/personas/jpg?seed=user1655&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.91,Hard,train,2026-04-15,v2.0,2026,images/4713.jpg
158,https://images.unsplash.com/photo-1646795203089-c7fe40f908c4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxNTh8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDc0OXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.9,Easy,train,2026-03-05,v2.0,2026,images/158.jpg
352,https://images.unsplash.com/photo-1581922138954-b0310131b725?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzODJ8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDk5N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,High,1080x1080,0.91,Easy,val,2026-02-18,v2.0,2026,images/352.jpg
5083,https://api.dicebear.com/7.x/personas/jpg?seed=user2025&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,train,2026-04-03,v2.0,2026,images/5083.jpg
1880,https://images.unsplash.com/photo-1585095284510-4e377c7e0ab0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyMzB8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyOTJ8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.92,Easy,test,2026-03-15,v2.0,2026,images/1880.jpg
3906,https://api.dicebear.com/7.x/personas/jpg?seed=user848&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.85,Medium,train,2026-01-29,v2.0,2026,images/3906.jpg
1262,https://images.unsplash.com/photo-1624605984842-6971e8b7b9d4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxODJ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,Medium,1080x1080,0.86,Easy,test,2026-04-14,v2.0,2026,images/1262.jpg
2573,https://images.unsplash.com/photo-1770210982249-781dacb19442?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNTN8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg1NXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,50+,Unsplash,,High,1080x1080,0.95,Easy,train,2026-03-25,v2.0,2026,images/2573.jpg
3689,https://api.dicebear.com/7.x/personas/jpg?seed=user631&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.81,Hard,train,2026-04-22,v2.0,2026,images/3689.jpg
1298,https://images.unsplash.com/photo-1626362337699-9b020ec8e716?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyMTh8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1NXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.88,Easy,val,2026-02-19,v2.0,2026,images/1298.jpg
2277,https://images.unsplash.com/photo-1726168798432-7f765fa44653?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1N3x8YWR1bHQlMjBmYWNlJTIwcGhvdG98ZW58MHx8fHwxNzc4MDY4ODMzfDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,18-25,Unsplash,,High,1080x1080,0.87,Easy,test,2026-03-25,v2.0,2026,images/2277.jpg
4594,https://api.dicebear.com/7.x/personas/jpg?seed=user1536&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.86,Hard,train,2026-03-09,v2.0,2026,images/4594.jpg
626,https://images.unsplash.com/photo-1477953303822-af4aacc937ea?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw4Nnx8bWFuJTIwZmFjZSUyMGNsb3NldXB8ZW58MHx8fHwxNzc4MDY1MDgyfDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,Medium,1080x1080,0.87,Easy,test,2026-01-25,v2.0,2026,images/626.jpg
2168,https://images.unsplash.com/photo-1726741691592-f2821115d4a9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1MTh8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUzMTZ8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.88,Easy,train,2026-02-03,v2.0,2026,images/2168.jpg
1906,https://images.unsplash.com/photo-1626112232474-04e226b430ed?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNTZ8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyOTV8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.93,Easy,train,2026-01-10,v2.0,2026,images/1906.jpg
3623,https://api.dicebear.com/7.x/personas/jpg?seed=user565&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.9,Hard,train,2026-01-10,v2.0,2026,images/3623.jpg
3196,https://api.dicebear.com/7.x/personas/jpg?seed=user138&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.85,Medium,train,2026-03-02,v2.0,2026,images/3196.jpg
1194,https://images.unsplash.com/photo-1629896295191-6e107225a460?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxMTR8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI0Nnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,Medium,1080x1080,0.89,Easy,train,2026-03-03,v2.0,2026,images/1194.jpg
4788,https://api.dicebear.com/7.x/personas/jpg?seed=user1730&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-01-22,v2.0,2026,images/4788.jpg
4252,https://api.dicebear.com/7.x/personas/jpg?seed=user1194&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-03-22,v2.0,2026,images/4252.jpg
2944,https://randomuser.me/api/portraits/women/55.jpg,FAKE,0,AI Generated,Female,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.9,Hard,train,2026-03-14,v2.0,2026,images/2944.jpg
3660,https://api.dicebear.com/7.x/personas/jpg?seed=user602&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.94,Hard,val,2026-01-08,v2.0,2026,images/3660.jpg
3204,https://api.dicebear.com/7.x/personas/jpg?seed=user146&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,test,2026-05-01,v2.0,2026,images/3204.jpg
536,https://images.unsplash.com/photo-1750857739293-7db6290b1c65?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1NjZ8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTA1NXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,Medium,1080x1080,0.99,Easy,train,2026-03-19,v2.0,2026,images/536.jpg
1883,https://images.unsplash.com/photo-1706732881978-153e118daf08?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyMzN8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyOTJ8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.9,Easy,train,2026-01-22,v2.0,2026,images/1883.jpg
80,https://images.unsplash.com/photo-1707050644833-5d1b934fb6c3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw4MHx8aHVtYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY0NzE3fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.9,Easy,val,2026-04-06,v2.0,2026,images/80.jpg
